university_id,state,student count,awards_per_value,awards_per_state_value,fte_value
240666,Wyoming,4437,21.2,18.6,2587
240693,Wyoming,3620,17.7,18.6,2608
240718,Wyoming,1462,58.1,58.1,2765
240727,Wyoming,10117,21.3,21.3,9351
243744,California,7274,22.5,22.4,7530
243780,Indiana,30446,23.4,20.4,30776
243823,Texas,157,137.6,23.3,165
244011,California,557,40.4,23.2,675
244154,Colorado,218,43,24.7,238
244190,Delaware,110,19.5,24.4,90
244233,Florida,633,28.2,24.2,615
244279,Florida,163,34.9,34.7,248
244437,Georgia,21123,10.5,17.2,17138
244446,Georgia,4431,15,17.2,3276
245032,Kentucky,97,43.9,41.4,224
245342,Missouri,1344,36.7,32,1856
245421,Missouri,71,35,36.2,99
245430,Missouri,142,58.4,36.2,189
245625,New Jersey,2358,18.5,15.8,1368
245652,New Mexico,339,17.9,17.7,402
245883,Washington,230,43.6,24,152
245953,Oklahoma,2407,14,21.9,2224
245962,Oklahoma,360,15.4,25.4,727
246008,Oklahoma,236,40,41.5,226
246035,Oregon,242,74.7,39.6,374
246202,Tennessee,323,24.4,37.8,542
246266,Texas,681,26,35.1,1178
246354,Texas,8427,13.4,15,5055
246813,Georgia,4563,19.8,17.2,3204
246974,California,521,58.3,39.3,542
247065,Kentucky,807,30.1,28,716
247603,New Jersey,3235,20.5,15.8,2402
247649,Vermont,494,21.5,21.7,469
247700,Missouri,633,10.5,32,501
247834,Texas,27972,10.4,15,18044
247940,Kentucky,4286,23.5,18.5,2754
248776,Georgia,1180,22.8,17.2,992
248846,California,169,20.7,39.3,166
248882,New Mexico,397,21.7,23,354
248934,Virginia,10803,33.8,28.6,10657
249609,Pennsylvania,224,44.6,36.4,375
250027,Pennsylvania,212,31.7,36.4,233
250601,Arizona,513,35.7,36.8,676
251075,Pennsylvania,335,26.8,36.4,616
251251,Indiana,295,32.5,26.7,355
251260,Alabama,4805,15,15.9,4120
251312,South Carolina,1167,14.5,21.6,1047
260293,Florida,4140,15.3,18.1,7557
260354,Pennsylvania,112,40.8,36.4,117
260372,Wisconsin,303,17.3,22.8,320
260691,Arizona,1146,22.9,36.8,1713
260789,California,608,29.9,23.2,626
260813,Colorado,209,19.6,24.7,265
260901,Iowa,40349,15.4,17.3,50397
260910,Iowa,386,24.6,17.3,811
260974,Illinois,248,43,28.6,250
260992,Illinois,756,23,34.4,614
261472,Michigan,581,41.9,28.3,673
261861,Pennsylvania,118,40.9,36.4,150
261931,Virginia,195,51.8,28.6,184
262031,Missouri,7396,14.3,16.5,5302
262086,California,3885,36.3,22.4,3175
262129,Florida,793,19.3,23.9,946
262332,Arizona,1551,24.4,32.8,2123
262457,California,686,45.6,39.3,1101
262509,Colorado,466,37.5,33.7,767
363387,California,1256,30.4,39.3,1457
363439,Kentucky,255,29.9,28,345
363633,New Mexico,1657,17.7,20.5,997
363934,Arizona,959,17.7,32.8,886
364016,Arizona,9477,24.7,20.4,5260
364025,Arizona,14399,22.2,20.4,8047
364168,Wisconsin,396,32.8,25.1,602
364955,Texas,645,28.4,35.1,1083
364973,Texas,655,41.1,35.1,977
365055,New York,1158,19.2,24.9,1404
365204,Texas,2746,46.7,35.1,3453
366003,Florida,110,21.7,24.2,63
366252,Pennsylvania,5678,28.4,21.3,5291
366261,Texas,219,19,19.3,284
366270,Louisiana,678,12.6,28.9,1060
366340,Montana,404,11.2,20.9,325
366395,New York,26711,18.1,18,18540
366401,California,8631,9.7,12.8,5112
366447,Georgia,1244,19.4,17.2,1112
366465,Georgia,2216,24.9,17.2,1964
366535,Alabama,472,17.1,17.1,855
366544,Colorado,383,53.1,33.7,598
366553,Florida,1263,40.6,18.1,1605
366580,Massachusetts,478,33,27.1,427
366650,Tennessee,400,39,22.4,483
366678,Texas,432,36.1,23.9,510
366696,Texas,650,39.9,23.9,729
366711,California,10738,23.4,25,7843
366748,Hawaii,326,10.7,12.4,184
366960,California,490,24.1,39.3,897
367024,Iowa,780,23,17.3,1335
367097,Kansas,113,90.8,41.8,97
367112,Louisiana,580,31.4,28.9,544
367194,Minnesota,576,18.1,19.6,591
367316,Texas,177,38.9,35.1,246
367459,Arkansas,8020,15.5,23.6,5634
367839,Colorado,343,30.8,25.3,90
367884,Florida,1877,23.9,24.2,1997
367909,Florida,449,38.6,18.1,626
367936,Georgia,435,10.2,18,342
368443,Tennessee,497,30.9,22.4,547
368452,Tennessee,279,20.8,22.4,383
368601,Virginia,720,30.9,28.6,867
368629,Washington,787,23.8,37.3,1132
368780,California,396,17.6,34.1,581
368805,California,422,50.6,39.3,544
368911,Georgia,1533,18,17.2,1321
369084,New Mexico,476,40,23,504
369516,Missouri,431,16.6,32,458
369862,Ohio,304,32,34.1,284
369905,Ohio,614,24.1,27.6,783
371052,Alabama,359,38.9,3.2,654
371760,California,1418,26.5,39.3,1723
371779,California,1249,34.8,39.3,1513
371982,California,574,54.5,39.3,894
372037,California,1029,54.9,39.3,1382
372073,California,344,38.1,23.2,421
372213,Arizona,170144,36.2,32.8,126411
372222,California,5340,15.5,23.2,4569
372329,Colorado,258,8.4,33.7,1710
372578,Florida,269,37.6,18.1,326
372772,Florida,279,43.9,34.7,393
372921,Georgia,617,30.9,32.6,1112
372958,Hawaii,495,25,21.6,963
373058,Iowa,239,41.1,38.3,419
373085,Iowa,364,34.3,38.3,395
373827,Maine,457,18.5,22,465
374875,Nevada,994,27.9,27.7,1495
374972,New York,570,23.3,22.6,571
375230,New York,125,15.6,22.8,130
375416,Ohio,438,22.1,21.3,604
375489,Ohio,448,35.4,27.6,512
375841,Oregon,563,30.6,39.6,805
375939,Pennsylvania,405,26.6,36.4,460
377069,Texas,585,29.1,23.9,689
377111,Texas,408,22,19.3,859
377342,Utah,207,14.6,42.7,324
377449,Virginia,138,33.4,28.4,263
377458,Virginia,260,18.3,28.4,388
377546,Washington,94,17.6,22.2,115
377555,Washington,4104,29.4,23.8,3545
377564,Washington,3626,34.1,23.8,3326
378406,California,457,40.2,23.2,522
378576,California,125,29.8,23.2,114
379029,Florida,317,38.2,34.7,629
379782,Texas,125,38.3,23.9,114
380094,Texas,354,20.3,19.3,552
380359,Michigan,531,10.4,18.2,436
380368,Minnesota,2272,20.6,22.7,1301
380377,Washington,681,14.1,23.8,548
380438,Utah,336,56.9,42.7,433
380465,Utah,1056,29.2,30.1,902
381617,Michigan,1039,28.4,24.2,872
381732,Colorado,201,25.5,33.7,180
381787,Colorado,275,19.9,24.7,509
381909,California,730,40.8,23.2,874
382504,North Carolina,381,43.7,35.9,614
382771,Tennessee,524,31.7,37.8,556
382896,Texas,357,26.6,35.1,519
382911,Texas,149,20.1,15,110
382957,Virginia,457,31.1,28.4,797
383190,Hawaii,3406,20.9,18.7,2137
383950,Mississippi,256,23.5,38,589
383996,New Mexico,895,5.6,20.5,511
384209,Arizona,594,39.6,36.8,959
384254,Florida,190,23,24.2,192
384333,Arizona,8832,24.4,20.4,4932
384342,Illinois,5215,16.8,14.6,3958
384412,District of Columbia,330,18.6,16.5,392
385008,Florida,477,35.3,34.7,836
385503,Pennsylvania,464,17.3,36.4,675
385619,Florida,1184,22,24.2,1091
386472,Florida,378,29.7,18.1,507
387925,Florida,262,13.1,34.7,278
388043,Tennessee,710,34.4,37.8,721
388520,Texas,498,34.5,23.3,292
389727,Florida,365,35.6,34.7,326
390701,Florida,29460,7.9,18.1,27959
392257,Texas,810,31.5,35.1,1077
392840,Tennessee,363,19.9,20.9,267
395362,California,1783,15.4,12.8,1287
398130,California,538,11.7,23.2,487
398574,California,1400,50.2,39.3,2453
399212,California,10939,25.8,12.8,6050
399869,California,496,43.8,23.2,830
399911,California,412,22.5,22.4,446
401223,California,122,18,22.4,62
402776,New Mexico,224,7,23,289
403469,Illinois,2194,12.9,14.6,854
403478,Illinois,972,20.9,14.6,717
403487,Illinois,4512,9.8,14.6,2142
404055,Arizona,223,11.8,36.8,275
404073,Michigan,3082,26,24.2,2268
404082,Michigan,4358,22.5,24.2,3392
404338,Florida,128,21.2,18.1,142
404365,Missouri,312,38.7,36.2,522
404374,Missouri,236,36.8,36.2,302
404383,Missouri,540,42.2,36.2,838
404426,Arizona,3694,11.9,20.4,2100
404499,Texas,756,57.6,35.1,677
404505,Florida,360,37.6,34.7,616
404514,Texas,588,54,35.1,574
404648,Michigan,1545,22.6,24.2,1358
404912,Colorado,951,21.4,33.7,1467
404921,Florida,88,59,34.7,409
404994,New York,4706,21.7,24.9,6312
405058,New York,118,0.5,22.8,145
405854,New York,155,18.6,22.8,152
405872,Maryland,3785,22.3,17.6,2682
405979,Arizona,1414,21.4,32.8,1220
405988,Colorado,1163,23.4,24.7,910
405997,New Mexico,2098,23.1,23,2047
406006,California,1374,20.7,23.2,1199
406015,California,8309,23.9,23.2,6998
406024,Florida,790,40.5,34.7,800
406033,Texas,1119,43.4,35.1,1280
406194,Illinois,186,25,28.6,379
406200,Kansas,1763,15.8,23.9,3107
406219,Kentucky,189,41,28,293
406547,Florida,444,32.5,24.2,425
407063,Florida,591,30.5,18.1,707
407285,Minnesota,169,34.5,19.6,215
407319,Nebraska,505,28.7,24.9,549
407328,Nebraska,121,46.8,31.1,166
408039,Indiana,659,37.6,26.7,881
408394,Texas,755,26.9,15,623
408844,Florida,2420,15.7,18.1,4075
409069,Florida,531,39.4,18.1,543
409315,Texas,31232,14.7,21.7,19701
409670,Florida,461,51.7,34.7,653
409698,California,5306,18.6,25,4805
409874,California,1076,33.4,39.3,1293
410070,Oklahoma,722,37.4,41.5,875
410283,Georgia,1033,25.3,32.6,904
410496,New York,412,30,24.9,580
410502,California,1906,10.8,23.2,1975
410520,California,447,12.9,39.3,303
410539,Colorado,207,31.9,33.7,431
412599,Tennessee,814,10.5,20.9,1467
413413,Minnesota,7947,14.2,19.6,5631
413617,Wisconsin,661,26,22,466
413626,Minnesota,348,15.3,22.7,244
413839,Arkansas,289,35.7,20.8,306
413848,California,312,40.7,23.2,339
413857,Kentucky,547,35.1,28,592
413866,South Carolina,353,37.3,21.6,368
413884,Tennessee,552,33.7,22.4,550
414160,Michigan,2239,18.9,24.2,1695
414531,Washington,271,38.3,22.2,318
414568,Alabama,538,37.1,29.1,569
414586,Illinois,527,32.8,28.6,489
414595,New York,145,61.4,22.6,89
414708,Michigan,4513,28,24.2,2915
414823,Florida,1952,24.2,24.2,2051
414841,Pennsylvania,224,38.2,36.4,263
414878,Indiana,438,35.9,23.8,417
414911,Pennsylvania,2506,15.5,15.6,1559
416962,Nevada,1754,20.9,19.7,1500
417318,Florida,127,15.2,18.1,257
417327,Florida,425,22.1,22.1,318
417734,Missouri,222,66.7,29.3,155
418126,New York,537,39.3,22.8,528
418870,Tennessee,247,24.3,37.8,451
418889,Tennessee,134,131.1,37.8,163
419457,Virginia,134,15.5,28.6,74
419509,California,2796,19.3,23.2,2392
420006,Florida,492,37.4,18.1,660
420024,Virginia,166,43,28.4,268
420042,Hawaii,1281,12.7,12.4,1060
420103,Florida,201,15.9,34.7,241
420307,Alabama,3741,16.1,29.1,8062
420316,Alabama,567,45.5,29.1,434
420398,Texas,15965,9.9,15,9683
420404,New York,381,36.2,24.9,425
420431,Georgia,1869,24.9,17.2,1408
420440,Maine,1583,17.4,22.1,927
420495,Georgia,360,34.5,32.6,538
420501,Ohio,495,27.4,34.1,614
420538,Arkansas,1238,26,23.6,1179
420556,Oregon,974,28.1,16.9,805
420723,Oregon,514,12.3,16.9,283
421009,Louisiana,428,16.5,26.7,368
421018,Michigan,980,20.8,28.3,922
421513,Kentucky,284,41.3,41.4,276
421708,Arizona,937,37.9,36.8,1188
421832,North Carolina,513,25.2,19.5,731
421878,New Jersey,222,26.4,44.6,81
422020,California,87,28.2,39.3,157
422695,California,277,46.7,23.2,363
423652,Oregon,580,15.6,16.9,408
423980,California,1739,28,39.3,2934
426314,Florida,9789,37.6,24.2,6599
427663,Texas,303,37.5,23.9,323
427973,Virginia,235,19,28.4,449
427982,Virginia,229,29,28.4,279
428170,Florida,1157,31.3,34.7,1378
428268,Florida,123,14.9,18.1,77
428286,Illinois,1066,19,28.6,1246
428329,Pennsylvania,105,26.1,36.4,148
428392,Oregon,1304,10.6,16.9,1062
428444,Arizona,1045,20.6,32.8,1147
429128,Massachusetts,762,54.2,59.9,255
429599,Nevada,469,35.6,19.7,540
430050,Minnesota,132,32.8,38,379
430087,Colorado,645,16.5,24.7,752
430148,Oregon,682,25.6,39.6,873
430157,Florida,255,41.6,34.7,264
430166,Arizona,171,47.3,36.8,174
430184,Maryland,2062,22.1,23.4,2040
430263,Florida,417,43.1,18.1,406
430351,Pennsylvania,239,35.8,36.4,229
430360,Pennsylvania,255,36.6,36.4,238
430379,Ohio,419,33.6,27.6,432
430388,Ohio,391,37,27.6,401
430485,Nebraska,86,38.8,24.9,112
430795,West Virginia,278,28.1,20.5,205
430810,New Hampshire,470,19.6,20.7,506
431141,California,1989,30.3,39.3,2483
431886,Texas,625,25.8,35.1,1067
432223,Washington,566,12.3,22.2,596
432232,Florida,707,21.6,18.1,757
432241,Oregon,639,17.7,29.2,690
432302,California,234,28.4,39.3,443
432384,California,467,28,23.2,575
432524,Delaware,196,31.1,31.1,234
432533,California,1808,19.8,23.2,1876
433004,California,280,20.1,23.2,275
433013,California,561,32.4,39.3,655
433174,North Carolina,449,53.1,14.8,240
433387,Utah,35493,16.4,18.9,24576
433420,California,339,28.1,23.2,319
433536,Louisiana,316,27.8,26.7,351
433563,Kentucky,159,43.7,41.4,260
433660,Florida,12907,20.7,23.9,10384
434016,Nebraska,144,13.8,13.8,95
434034,Maryland,623,33.3,22.4,306
434052,Texas,652,32.7,23.9,706
434061,Louisiana,4593,19.8,21.9,2519
434140,California,927,17.2,39.3,1497
434159,Georgia,267,77,32.6,196
434414,Michigan,1662,1.1,24.2,1135
434539,Florida,283,29.3,24.2,322
434548,Missouri,291,44.7,32,380
434557,Illinois,336,32.1,28.6,347
434566,New York,253,32.6,24.9,272
434575,New York,278,36.4,24.9,301
434584,Alaska,257,17.8,9.1,148
434672,Maryland,23981,16.4,17.6,15217
434690,South Carolina,299,46.1,34.4,311
434751,Minnesota,60,13,13,33
434821,Louisiana,603,25.2,28.9,1001
434946,Florida,1080,22.7,18.1,1020
434955,Florida,1028,22.5,18.1,835
434964,Florida,601,19.6,18.1,585
434973,Maryland,479,16.5,23.4,459
434982,Oklahoma,396,19.2,25.4,387
434991,Oklahoma,398,17.3,25.4,359
436094,Arizona,223,14.6,32.8,163
436182,Missouri,231,31.7,36.2,311
436191,Missouri,624,34,32,1169
436225,Florida,491,37.4,34.7,726
436304,Louisiana,3146,18.6,21.9,1692
436429,California,2218,24.7,23.2,3189
436438,California,251,13.8,23.2,211
436483,Minnesota,509,16.6,19.6,436
436702,Florida,801,54.7,18.1,598
437042,Louisiana,470,36.6,26.7,528
437051,Virginia,573,34.3,28.6,599
437060,Oklahoma,280,35.4,41.5,444
437097,Virginia,785,60.9,28.6,1154
437103,Louisiana,8043,9.1,21.9,5744
437219,California,492,39,23.2,543
437732,Texas,169,23,35.1,1397
437750,California,265,53.6,39.3,195
437769,Virginia,172,29.8,28.4,235
437848,California,772,16.5,23.2,1239
437936,California,693,49.8,39.3,799
438151,Utah,2382,8.7,18.9,6066
438179,Arizona,420,16.3,32.8,387
438212,Pennsylvania,3544,24.9,36.4,3412
438258,California,589,54.9,39.3,367
438285,Florida,380,11.4,34.7,441
438294,Florida,127,14.6,34.7,210
438382,Colorado,499,15,24.7,478
438416,Michigan,271,8.6,28.3,396
438498,Virginia,2279,16.1,28.6,2002
438586,Georgia,1003,19.1,18,1189
438601,Florida,148,31.1,18.1,402
438610,Pennsylvania,713,16.4,16.3,534
438629,Pennsylvania,37,5.1,16.3,71
438647,Virginia,840,52.5,28.4,1132
438708,West Virginia,867,20.1,20.5,478
438869,Arkansas,229,11.6,11.6,474
438902,Florida,604,46.9,18.1,799
439057,Washington,153,17.3,22.2,97
439118,Washington,538,71.6,37.3,479
439127,Texas,262,33.9,35.1,548
439136,Massachusetts,403,37.9,27.1,384
439145,Washington,3396,22.6,20.5,2529
439190,Washington,2821,18.3,20.5,2238
439279,Missouri,542,6.1,32,467
439288,Colorado,1506,31.4,25.3,1621
439297,Ohio,333,15.1,27.6,294
439367,California,230,46.8,34.1,251
439437,Florida,231,62.9,34.7,244
439455,Ohio,504,29,34.1,546
439482,Louisiana,320,44.8,28.9,505
439525,Florida,285,52.3,34.7,595
439570,Oklahoma,587,19.9,41.5,754
439613,Indiana,257,26.1,23.8,174
439701,California,372,20.3,22.4,191
439738,Louisiana,381,44.3,28.9,717
439792,Florida,266,45.1,34.7,518
439826,California,326,17,39.3,634
440110,Tennessee,402,35.8,37.8,669
440129,Texas,288,16.6,35.1,463
440147,Illinois,321,20.6,28.6,548
440271,Louisiana,300,16,16.7,485
440299,California,962,25.9,23.2,1266
440323,Texas,273,19.4,35.1,497
440332,Texas,329,26,35.1,515
440341,Virginia,1499,18.8,28.6,1483
440402,Arkansas,2057,16.4,23.6,1589
440420,Massachusetts,181,26.9,27.1,173
440439,Texas,1338,15.8,23.9,961
440448,Texas,1595,19.8,23.9,1409
440457,Wisconsin,256,12.9,25.1,259
440466,Idaho,283,16.8,30.3,267
440484,California,979,14.5,23.2,1411
440642,Pennsylvania,380,36.6,36.4,418
440749,South Dakota,292,24.2,18.5,170
440758,New Mexico,346,19.1,23,255
440767,Minnesota,756,12,19.6,608
440794,New Jersey,418,20.4,22.2,289
440873,Tennessee,882,27.4,37.8,1441
440882,Oklahoma,164,44,41.5,267
440891,Kansas,209,39.7,41.8,342
440925,Florida,348,18.6,18.1,581
441025,South Carolina,704,32.2,34.4,732
441052,California,1565,26.3,39.3,1407
441070,Michigan,117,15.1,18.2,79
441089,Pennsylvania,1277,65.2,36.4,2602
441201,Ohio,156,23.3,34.1,160
441487,Missouri,139,33.8,29.3,231
441502,Mississippi,274,31.1,38,686
441511,North Carolina,620,8.4,21.4,402
441636,Ohio,263,48.7,34.1,252
441760,Texas,2995,18.7,15,2023
441858,Virginia,280,33.9,28.4,280
441900,Nevada,3377,12.1,16.5,2346
441919,Mississippi,376,73.9,38,380
441928,Texas,642,45.5,35.1,475
441937,California,4963,28.6,25,4086
441955,Virginia,678,35.5,28.6,713
441964,Virginia,573,37.1,28.6,599
441973,California,1761,21,23.2,1743
441982,Massachusetts,355,22.9,22.3,347
442037,Pennsylvania,311,72.3,36.4,252
442046,Pennsylvania,478,54.2,36.4,575
442143,Missouri,517,10.9,32,456
442152,Georgia,1350,12.8,18,1222
442161,Illinois,813,13.9,28.6,767
442170,Tennessee,1320,8.7,22.4,1261
442189,Virginia,650,12.8,28.6,608
442231,Florida,961,27.3,34.7,1621
442338,Michigan,442,44.9,28.3,476
442347,Pennsylvania,310,37.5,36.4,274
442356,Pennsylvania,1429,36.1,22.2,1025
442383,West Virginia,210,35.7,33.1,260
442408,Ohio,229,36.7,34.1,374
442426,Missouri,301,34.5,36.2,248
442444,California,698,43.4,39.3,1085
442569,Missouri,9590,21.1,32,7332
442578,Minnesota,190,40.7,19.6,205
442602,New Mexico,647,65.3,36.7,583
442718,Kansas,470,16,28.4,418
442745,Florida,365,25.4,34.7,835
442781,Arizona,243,13.5,20.4,130
442790,Texas,1071,37.1,35.1,1374
442879,Arizona,1108,21.7,36.8,842
442930,California,793,24.6,23.2,1024
443049,Washington,135,23.4,24,173
443270,Florida,205,33.7,34.7,256
443331,California,1374,18,23.2,1735
443340,Tennessee,72,10.9,20.9,67
443377,Pennsylvania,105,41.4,36.4,176
443410,Washington,894,12,22.2,1101
443438,Florida,214,50.4,34.7,432
443474,North Carolina,829,15.7,19.5,724
443492,West Virginia,2683,18.5,20.5,1929
443526,Georgia,591,33,18,568
443535,Ohio,322,29.4,27.6,363
443544,Indiana,338,7.4,26.7,376
443623,Georgia,1108,28.8,32.6,1557
443650,Tennessee,442,42.1,37.8,448
443687,Illinois,417,14.7,28.6,830
443739,Missouri,282,43.1,36.2,433
443766,Tennessee,1196,13.7,22.4,1190
443784,Pennsylvania,1650,15.9,16.3,1557
443827,Texas,461,27,35.1,804
443836,Texas,370,28,35.1,708
443854,Texas,643,52.4,35.1,938
443881,Georgia,792,10.3,18,681
443890,Tennessee,1147,10.2,22.4,937
443924,Arkansas,553,10.5,20.8,461
444088,New Mexico,272,18.8,23,330
444158,Colorado,18061,25.5,24.7,20096
444167,Michigan,3795,17.4,24.2,2690
444219,California,8034,14.1,12.8,5308
444255,Tennessee,190,28.3,22.4,313
444343,California,227,25.8,39.3,156
444389,Texas,347,46,35.1,199
444398,Texas,189,25.8,23.3,151
444413,New York,96,6,22.8,94
444565,Texas,374,19.8,35.1,432
444574,Florida,1083,22.5,18.1,868
444778,North Carolina,122,6.8,21.4,108
444927,Arizona,426,17.3,32.8,451
444954,West Virginia,2257,19.6,20.5,1828
444972,South Carolina,64,20.2,34.4,226
445018,West Virginia,1573,32.3,20.5,1014
445027,Illinois,10105,31,28.6,13434
445072,Georgia,448,16.6,18,764
445081,Minnesota,208,45.3,19.6,289
445090,Alabama,561,37.9,3.2,446
445115,Nevada,605,28.4,27.7,900
445124,Michigan,351,16.7,28.3,563
445133,Texas,463,18.8,23.9,462
445188,California,5837,12.7,25,5651
445197,Texas,505,56.8,35.1,769
445203,Texas,474,15.1,19.3,807
445230,Nevada,1018,18.7,27.7,1648
445249,Tennessee,298,11.3,21.3,544
445258,Oklahoma,266,26.5,25.4,390
445276,Georgia,420,17.9,18,545
445300,New Jersey,455,7.9,18.1,337
445319,Minnesota,153,12.8,19.6,151
445328,Texas,282,23.5,35.1,395
445346,Texas,267,19.9,35.1,466
445391,Kentucky,203,7.2,28,151
445434,Florida,711,44.2,18.1,976
445470,Virginia,237,53.6,28.4,382
445559,Missouri,305,42.1,36.2,436
445601,Tennessee,883,29.7,37.8,1285
445610,Missouri,74,26.4,36.2,370
445674,West Virginia,1162,27,20.5,587
445692,Utah,420,18.5,30.1,450
445708,North Carolina,2325,31.5,21.4,2518
445717,California,2348,17.8,23.2,1858
445726,Missouri,269,36.3,36.2,686
445753,Florida,130,50.2,34.7,327
445762,Virginia,77,24.3,28.4,239
445814,Missouri,616,40.7,36.2,854
445920,Minnesota,354,39.3,19.6,405
445939,Minnesota,117,41.4,19.6,175
446048,Florida,906,16.8,24.2,907
446093,California,167,41.7,39.3,121
446233,Arkansas,178,11.4,19.4,166
446385,California,148,33,39.3,172
446552,Florida,1502,39.7,34.7,1410
446604,New York,1561,15.2,22.8,1514
446640,Pennsylvania,289,12.6,22.2,258
446668,Ohio,834,19.5,27.6,778
446677,Utah,140,23.4,18.9,246
446738,Texas,816,17,23.9,684
446747,Texas,704,8.3,23.9,512
446756,Virginia,640,5.3,28.6,508
446765,North Carolina,148,16.5,19.5,251
446774,West Virginia,5020,30.9,20.5,1916
446792,Nevada,447,10.4,19.7,619
446808,Washington,384,18,22.2,426
446835,Florida,721,29.6,34.7,1338
446844,Minnesota,572,32,38,1002
446880,Louisiana,395,25,28.9,484
446899,Missouri,362,41.9,32,430
446905,Georgia,351,29.8,18,369
446914,Maryland,616,34.4,23.4,719
446923,Ohio,458,28.5,27.6,462
447014,Florida,327,36,34.7,394
447050,California,178,46.8,23.2,138
447069,Virginia,371,13,28.6,731
447102,California,512,32.5,39.3,829
447120,California,312,26.1,39.3,557
447263,Utah,1036,20.9,30.1,1361
447272,California,319,11.6,23.2,220
447290,Florida,953,31.7,18.1,931
447351,California,318,60.3,39.3,399
447360,Florida,279,30.7,18.1,495
447379,Oklahoma,172,30.4,41.5,348
447421,Utah,241,38.8,30.1,514
447458,California,574,25.3,23.2,608
447582,West Virginia,2551,10.5,20.5,2234
447625,Utah,186,41.7,42.7,283
447634,California,362,29.3,39.3,599
447670,Minnesota,264,42.1,19.6,335
447689,Georgia,9719,5.4,18.4,7993
447768,California,1634,18.2,39.3,1312
447847,Florida,126,8.2,34.7,103
447935,Kentucky,427,51.3,41.4,471
447953,California,348,6.5,22.4,400
448309,Georgia,922,52.7,21.7,722
448345,Indiana,862,22.2,26.7,880
448354,New Jersey,216,28.1,44.6,75
448372,California,144,56,39.3,207
448415,Indiana,603,34.6,40.4,1481
448442,North Carolina,369,32.9,19.5,421
448451,California,439,34,23.2,506
448460,Pennsylvania,186,33.8,36.4,174
448479,Michigan,402,40.8,28.3,465
448488,Kentucky,242,40,28,250
448497,Ohio,219,39.9,27.6,279
448503,Oklahoma,408,26.1,25.4,390
448512,Oklahoma,519,30.9,25.4,536
448576,California,2307,17,23.2,2238
448585,Missouri,477,17.4,32,380
448594,California,4102,11.8,12.8,3102
448600,Ohio,317,29.1,34.1,260
448628,Virginia,348,17.5,28.6,562
448664,Tennessee,425,39.9,37.8,441
448673,Illinois,1851,20.5,28.6,1556
448734,Colorado,154,15.7,24.7,111
448761,Colorado,159,26.3,25.3,317
448840,Florida,4025,20.2,23.9,4072
448859,Pennsylvania,133,34.2,36.4,208
449010,Tennessee,991,17.8,22.4,1085
449038,Florida,2005,13.4,18.1,2049
449074,Washington,889,25.7,37.3,1139
449083,Florida,323,12.3,34.7,353
449092,Florida,178,17.7,34.7,350
449117,North Carolina,320,43.2,35.9,367
449126,Ohio,222,36.8,34.1,239
449524,Florida,234,37,34.7,305
449612,Louisiana,195,29.7,28.9,187
449658,New Jersey,114,5.5,22.2,120
449764,Tennessee,118,18.3,20.9,65
449870,California,142,16.4,22.4,104
449898,Florida,654,22.1,18.1,584
450003,Ohio,277,39.1,34.1,316
450049,Utah,466,19.4,30.1,579
450058,Ohio,628,25.8,34.1,1035
450067,Ohio,501,24.3,34.1,837
450085,South Carolina,643,19,21.6,684
450094,California,1185,12.6,23.2,1157
450128,Louisiana,231,28,28.9,591
450155,Wisconsin,286,31.6,31.6,408
450191,Mississippi,470,48.9,38,325
450207,Florida,230,33.8,18.1,210
450216,Louisiana,656,28.3,26.7,596
450225,South Carolina,357,30.6,21.6,377
450234,Kansas,303,24.2,28.4,355
450243,Georgia,483,28.7,18,491
450252,Alabama,690,22.4,29.1,618
450261,Tennessee,206,28.4,22.4,196
450270,Indiana,330,29.4,26.7,381
450289,Tennessee,410,47,37.8,298
450298,Delaware,255,16,16,213
450377,Alabama,390,9.8,29.1,381
450401,Oklahoma,312,36.3,41.5,350
450429,Utah,163,31.8,30.1,182
450447,California,194,22.8,23.2,336
450465,Texas,356,18.6,23.9,536
450526,California,388,8.2,23.2,293
450535,Tennessee,207,8.2,22.4,154
450571,Wisconsin,1506,21.7,25.1,1305
450696,California,465,54.5,39.3,437
450702,California,451,55.2,39.3,486
450933,Alabama,14853,39.1,29.1,10911
451060,Florida,270,16.7,18.1,297
451404,New York,307,8.5,22.8,247
451556,Texas,1296,27.3,23.9,1974
451662,Pennsylvania,10906,10.3,16.3,11040
451671,Florida,1728,34.5,23.9,1481
451699,Indiana,899,29.3,26.7,1084
451750,Wisconsin,760,27.3,25.1,890
451769,Minnesota,395,36.4,19.6,433
451796,Michigan,1003,16.7,28.3,921
451820,Texas,1413,10.4,23.9,1587
451848,California,570,17.3,23.2,605
451875,Texas,254,7.9,23.9,225
451936,North Carolina,282,21,19.5,293
451945,Alabama,372,25.9,29.1,398
451954,Iowa,208,31.4,17.3,199
451963,Ohio,345,26.6,27.6,359
451972,Arizona,247,32,32.8,301
451981,Wisconsin,178,36.3,25.1,194
451990,North Carolina,451,16.7,19.5,430
452018,Kansas,495,15,28.4,531
452027,North Carolina,781,13.9,19.5,794
452063,Texas,892,30.6,35.1,1467
452115,Alabama,656,1.2,3.2,430
452373,Ohio,554,17.3,34.1,454
453109,Missouri,161,51.3,36.2,222
453127,Kentucky,424,11.8,28,486
453163,North Carolina,2116,18.1,19.5,2049
453215,New Jersey,580,11.6,18.1,518
453455,Ohio,167,42.1,34.1,190
