state_b5,program_type_b5,grad_100,grad_100_rate,state_b1,state_abbrevation_b1,organization_type_b1,level_b1,year_b1,gender_b1,race_b1,state_b2,state_abbrevation_b2,organization_type_b2,level_b2,university_count,counted_pct,awards_per_state_value_b2,state_b3,student count,awards_per_value,awards_per_state_value_b3,fte_value,city,state_b4,level_b4,institution_type,specific_college_type,website,universityid_pub,med_sat_value,med_sat_percentile,grad_100_value,grad_100_percentile,passing_rate_med,universityid_priv,year,gender_b6,race_b6,program_type_b6,passing_rate_b6
Alabama,4y bach,342,14.6,Alabama,AL,Private not-for-profit,4-year,2012,Both Gender,Black,Hawaii,HI,Private for-profit,4-year,2,39.7,12.4,Arizona,4453,22.5,20.4,7909,Douglas,Arizona,2-year,Public,Associates--Public Rural-serving Large,www.cochise.edu,104425,0,0,10.2,53,56,101028,2012,Female,Unspecified,2y all,204
Alabama,4y bach,25,43.9,Alabama,AL,Private not-for-profit,4-year,2012,Both Gender,Hispanic,Hawaii,HI,Public,2-year,6,27.7,18.7,Arizona,6602,17.3,20.4,3810,Thatcher,Arizona,2-year,Public,Associates--Public Rural-serving Large,www.eac.edu,104577,0,0,13.6,68,54.1,101028,2012,Both Gender,White,2y all,310
Alabama,4y bach,717,44.2,Alabama,AL,Private not-for-profit,4-year,2012,Both Gender,White,Hawaii,HI,Private not-for-profit,2-year,0,0,0,Arizona,1879,20.6,21.7,1674,Prescott,Arizona,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.erau.edu,104586,1171,80,36.8,40,82.8,101028,2012,Male,White,2y all,314
Alabama,4y bach,1170,27.1,Alabama,AL,Private not-for-profit,4-year,2012,Both Gender,Unspecified,Hawaii,HI,Private for-profit,2-year,1,41.5,28.2,Arizona,20872,21,20.4,12558,Glendale,Arizona,2-year,Public,Associates--Public Urban-serving Multicampus,www.gccaz.edu,104708,0,0,5.5,28,59.5,101028,2012,Female,White,2y all,197
Alabama,4y bach,8,57.1,Alabama,AL,Private not-for-profit,4-year,2012,Female,Asian,Idaho,ID,Public,4-year,4,53.8,19,Arizona,35205,17.7,32.8,27695,Phoenix,Arizona,4-year,Private for-profit,Masters Colleges and Universities--larger programs,www.gcu.edu,104717,0,0,24.1,59,58.8,101028,2012,Both Gender,Black,2y all,161
Alabama,4y bach,4,36.4,Alabama,AL,Private not-for-profit,4-year,2012,Female,American Indian,Idaho,ID,Private not-for-profit,4-year,4,78.2,18,Arizona,2238,15.2,32.8,3081,Phoenix,Arizona,4-year,Private for-profit,Associates--Private For-profit 4-year Primarily Associates,www.anthem.edu,104805,0,0,32.4,74,87.5,101028,2012,Male,Black,2y all,101
Alabama,4y bach,257,19.8,Alabama,AL,Private not-for-profit,4-year,2012,Female,Black,Idaho,ID,Private for-profit,4-year,3,58.8,30.3,Arizona,93,24.1,36.8,523,Phoenix,Arizona,2-year,Private for-profit,Associates--Private For-profit,www.kaplancollege.com/phoenix-az/,105118,0,0,0,0,77.8,101028,2012,Female,Black,2y all,160
Alabama,4y bach,18,52.9,Alabama,AL,Private not-for-profit,4-year,2012,Female,Hispanic,Idaho,ID,Public,2-year,4,38.4,16.3,Arizona,6440,23.8,20.4,3415,Phoenix,Arizona,2-year,Public,Associates--Public Urban-serving Multicampus,www.gatewaycc.edu,105145,0,0,7.5,39,55.3,101028,2012,Both Gender,Hispanic,2y all,252
Alabama,4y bach,470,48.8,Alabama,AL,Private not-for-profit,4-year,2012,Female,White,Idaho,ID,Private not-for-profit,2-year,0,0,0,Arizona,23678,22.6,20.4,14734,Mesa,Arizona,2-year,Public,Associates--Public Urban-serving Multicampus,www.mesacc.edu,105154,0,0,5.3,26,56.3,101028,2012,Male,Hispanic,2y all,135
Alabama,4y bach,804,32.7,Alabama,AL,Private not-for-profit,4-year,2012,Female,Unspecified,Idaho,ID,Private for-profit,2-year,1,0,55.5,Arizona,409,35.9,32.8,468,Tucson,Arizona,4-year,Private for-profit,Other technology-related schools,www.itt-tech.edu,105163,0,0,25,60,0,101028,2012,Female,Hispanic,2y all,161
Alabama,4y bach,3,42.9,Alabama,AL,Private not-for-profit,4-year,2012,Male,Asian,Illinois,IL,Public,4-year,11,62.2,24.3,Arizona,498,36.1,32.8,575,Tempe,Arizona,4-year,Private for-profit,Other technology-related schools,www.itt-tech.edu,105172,0,0,0,0,0,101028,2012,Both Gender,American Indian,2y all,264
Alabama,4y bach,0,0,Alabama,AL,Private not-for-profit,4-year,2012,Male,American Indian,Illinois,IL,Private not-for-profit,4-year,50,64.3,24.2,Arizona,5227,21.1,20.4,3309,Kingman,Arizona,2-year,Public,Associates--Public Suburban-serving Multicampus,www.mohave.edu,105206,0,0,18.1,80,52.9,101028,2012,Male,American Indian,2y all,161
Alabama,4y bach,85,8.2,Alabama,AL,Private not-for-profit,4-year,2012,Male,Black,Illinois,IL,Private for-profit,4-year,19,62.8,28.6,Arizona,1466,10.2,22,1357,Tsaile,Arizona,4-year,Public,Tribal Colleges,www.dinecollege.edu,105297,0,0,0,0,80,101028,2012,Female,American Indian,2y all,65
Alabama,4y bach,7,30.4,Alabama,AL,Private not-for-profit,4-year,2012,Male,Hispanic,Illinois,IL,Public,2-year,48,33.7,14.6,Arizona,22160,20.1,22,21724,Flagstaff,Arizona,4-year,Public,Research Universities--high research activity,nau.edu/,105330,1050,59,30.2,69,71.8,101028,2012,Both Gender,Asian,2y all,139
Alabama,4y bach,247,37.5,Alabama,AL,Private not-for-profit,4-year,2012,Male,White,Illinois,IL,Private not-for-profit,2-year,2,47.8,26.8,Arizona,3233,8.6,20.4,1964,Holbrook,Arizona,2-year,Public,Associates--Public Rural-serving Large,www.npc.edu,105349,0,0,5.4,27,26.4,101028,2012,Male,Asian,2y all,233
Alabama,4y bach,366,19.7,Alabama,AL,Private not-for-profit,4-year,2012,Male,Unspecified,Illinois,IL,Private for-profit,2-year,11,46.1,34.4,Arizona,12676,22.7,20.4,7001,Phoenix,Arizona,2-year,Public,Associates--Public Urban-serving Multicampus,www.phoenixcollege.edu,105428,0,0,4.8,21,60.3,101028,2012,Female,Asian,2y all,288
Alabama,4y bach,12,44.4,Alabama,AL,Private not-for-profit,4-year,2013,Both Gender,Asian,Indiana,IN,Public,4-year,15,79.7,20.4,Arizona,3099,23.4,32.8,2721,Tempe,Arizona,4-year,Private for-profit,Masters Colleges and Universities--larger programs,www.phoenix.edu,105516,0,0,0,0,46.1,101028,2013,Both Gender,Unspecified,2y all,301
Alabama,4y bach,6,42.9,Alabama,AL,Private not-for-profit,4-year,2013,Both Gender,American Indian,Indiana,IN,Private not-for-profit,4-year,32,73.4,23.8,Arizona,30082,22.1,20.4,18794,Tucson,Arizona,2-year,Public,Associates--Public Urban-serving Multicampus,www.pima.edu,105525,0,0,3.3,11,60.7,101028,2013,Male,Unspecified,2y all,267
Alabama,4y bach,461,17.2,Alabama,AL,Private not-for-profit,4-year,2013,Both Gender,Black,Indiana,IN,Private for-profit,4-year,13,60.4,26.7,Arizona,1726,24.6,32.8,2357,Tucson,Arizona,4-year,Private for-profit,Associates--Private For-profit,pmi.edu,105534,0,0,0,0,80.6,101028,2013,Female,Unspecified,2y all,189
Alabama,4y bach,22,30.1,Alabama,AL,Private not-for-profit,4-year,2013,Both Gender,Hispanic,Indiana,IN,Public,2-year,1,36.3,17.1,New Mexico,930,23.1,36.7,1393,Albuquerque,New Mexico,2-year,Private for-profit,Associates--Private For-profit,pmi.edu,105543,0,0,26,30,72.9,101028,2013,Both Gender,White,2y all,315
Alabama,4y bach,874,43.9,Alabama,AL,Private not-for-profit,4-year,2013,Both Gender,White,Indiana,IN,Private not-for-profit,2-year,1,66.3,28,Arizona,545,26.1,21.7,680,Prescott,Arizona,4-year,Private not-for-profit,Masters Colleges and Universities--smaller programs,www.prescott.edu,105589,1094,63,23.2,17,73.4,101028,2013,Male,White,2y all,354
Alabama,4y bach,1404,28.6,Alabama,AL,Private not-for-profit,4-year,2013,Both Gender,Unspecified,Indiana,IN,Private for-profit,2-year,5,77.9,40.4,Arizona,621,44.1,36.8,842,Phoenix,Arizona,2-year,Private for-profit,Associates--Private For-profit,refrigerationschool.com,105659,0,0,33.3,41,69.4,101028,2013,Female,White,2y all,76
Alabama,4y bach,6,46.2,Alabama,AL,Private not-for-profit,4-year,2013,Female,Asian,Iowa,IA,Public,4-year,3,71.3,21.2,Arizona,21472,7.4,20.4,15333,Tempe,Arizona,2-year,Public,Associates--Public Urban-serving Multicampus,www.rio.maricopa.edu,105668,0,0,15.2,72,19.2,101028,2013,Both Gender,Black,2y all,125
Alabama,4y bach,2,28.6,Alabama,AL,Private not-for-profit,4-year,2013,Female,American Indian,Iowa,IA,Private not-for-profit,4-year,31,62.5,25,Arizona,10313,27.9,20.4,6030,Scottsdale,Arizona,2-year,Public,Associates--Public Urban-serving Single Campus,www.scottsdalecc.edu,105747,0,0,6.7,34,57.6,101028,2013,Male,Black,2y all,276
Alabama,4y bach,348,24.6,Alabama,AL,Private not-for-profit,4-year,2013,Female,Black,Iowa,IA,Private for-profit,4-year,9,14.9,17.3,Arizona,4718,28,20.4,2737,Phoenix,Arizona,2-year,Public,Associates--Public Urban-serving Multicampus,www.southmountaincc.edu,105792,0,0,9.4,50,59.4,101028,2013,Female,Black,2y all,98
Alabama,4y bach,8,23.5,Alabama,AL,Private not-for-profit,4-year,2013,Female,Hispanic,Iowa,IA,Public,2-year,16,38.1,21.1,Arizona,635,16.3,21.7,526,Phoenix,Arizona,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.arizonachristian.edu,105899,1045,45,28.1,25,68.1,101028,2013,Both Gender,Hispanic,2y all,69
Alabama,4y bach,549,49,Alabama,AL,Private not-for-profit,4-year,2013,Female,White,Iowa,IA,Private not-for-profit,2-year,0,0,0,Arizona,2337,38.3,36.8,3860,Avondale,Arizona,2-year,Private for-profit,Associates--Private For-profit,www.uti.edu,106041,0,0,25.1,29,70.7,101028,2013,Male,Hispanic,2y all,335
Alabama,4y bach,928,35,Alabama,AL,Private not-for-profit,4-year,2013,Female,Unspecified,Iowa,IA,Private for-profit,2-year,2,100,38.3,Arizona,1497,30,32.8,985,Tempe,Arizona,4-year,Private for-profit,Masters Colleges and Universities--medium programs,www.west.edu,106102,0,0,12.6,30,17.9,101028,2013,Female,Hispanic,2y all,219
Alabama,4y bach,6,42.9,Alabama,AL,Private not-for-profit,4-year,2013,Male,Asian,Kansas,KS,Public,4-year,8,58.6,22.3,Arizona,8197,19,20.4,4258,Prescott,Arizona,2-year,Public,Associates--Public Rural-serving Large,www.yc.edu,106148,0,0,11.8,61,62.6,101028,2013,Both Gender,American Indian,2y all,95
Alabama,4y bach,4,57.1,Alabama,AL,Private not-for-profit,4-year,2013,Male,American Indian,Kansas,KS,Private not-for-profit,4-year,20,48.3,23.9,Arkansas,9970,18.9,19.6,7814,Little Rock,Arkansas,4-year,Public,Doctoral/Research Universities,ualr.edu/www/,106245,1077,68,7,6,69.7,101028,2013,Male,American Indian,2y all,145
Alabama,4y bach,113,8.9,Alabama,AL,Private not-for-profit,4-year,2013,Male,Black,Kansas,KS,Private for-profit,4-year,5,50.7,28.4,Arkansas,1027,10.4,19.4,877,Little Rock,Arkansas,4-year,Private not-for-profit,Baccalaureate/Associates Colleges,www.arkansasbaptist.edu,106306,0,0,4.5,2,39.5,101028,2013,Female,American Indian,2y all,59
Alabama,4y bach,14,35.9,Alabama,AL,Private not-for-profit,4-year,2013,Male,Hispanic,Kansas,KS,Public,2-year,25,38,19.3,Arkansas,592,18.6,19.4,559,Batesville,Arkansas,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.lyon.edu,106342,1142,74,43.4,51,69.8,101028,2013,Both Gender,Asian,2y all,210
Alabama,4y bach,325,37.4,Alabama,AL,Private not-for-profit,4-year,2013,Male,White,Kansas,KS,Private not-for-profit,2-year,1,65,34.4,Arkansas,21009,17.4,19.6,19445,Fayetteville,Arkansas,4-year,Public,Research Universities--very high research activity,www.uark.edu,106397,1156,86,36.7,78,82.1,101028,2013,Male,Asian,2y all,147
Alabama,4y bach,476,21.1,Alabama,AL,Private not-for-profit,4-year,2013,Male,Unspecified,Kansas,KS,Private for-profit,2-year,3,98.2,41.8,Arkansas,2521,14.5,19.6,2494,Pine Bluff,Arkansas,4-year,Public,Baccalaureate Colleges--Diverse Fields,www.uapb.edu,106412,842,2,5.6,4,56.2,101028,2013,Female,Asian,2y all,102
Alabama,4y bach,83,30.7,Alabama,AL,Public,4-year,2011,Both Gender,Asian,Kentucky,KY,Public,4-year,8,72.3,19.5,Arkansas,4380,26.6,23.6,3387,Beebe,Arkansas,2-year,Public,Associates--Public 2-year colleges under 4-year universities,www.asub.edu,106449,0,0,24,89,54.9,101143,2011,Both Gender,Unspecified,2y all,183
Alabama,4y bach,16,14.2,Alabama,AL,Public,4-year,2011,Both Gender,American Indian,Kentucky,KY,Private not-for-profit,4-year,21,75.4,20.4,Arkansas,10098,23.6,19.6,9242,Jonesboro,Arkansas,4-year,Public,Masters Colleges and Universities--larger programs,www2.astate.edu,106458,1088,72,18.7,40,73.1,101143,2011,Male,Unspecified,2y all,292
Alabama,4y bach,557,11.4,Alabama,AL,Public,4-year,2011,Both Gender,Black,Kentucky,KY,Private for-profit,4-year,15,60.7,28,Arkansas,10482,21,19.6,8398,Russellville,Arkansas,4-year,Public,Masters Colleges and Universities--larger programs,www.atu.edu,106467,1008,41,20.6,45,69.4,101143,2011,Female,Unspecified,2y all,303
Alabama,4y bach,75,25.7,Alabama,AL,Public,4-year,2011,Both Gender,Hispanic,Kentucky,KY,Public,2-year,16,47.5,18.5,Arkansas,3706,21,19.6,3031,Monticello,Arkansas,4-year,Public,Masters Colleges and Universities--smaller programs,www.uamont.edu,106485,0,0,10.3,16,42.4,101143,2011,Both Gender,White,2y all,259
Alabama,4y bach,3398,28.8,Alabama,AL,Public,4-year,2011,Both Gender,White,Kentucky,KY,Private not-for-profit,2-year,0,0,0,Arkansas,2248,21.2,23.6,1906,Pocahontas,Arkansas,2-year,Public,Associates--Public Rural-serving Medium,www.blackrivertech.edu,106625,0,0,8.4,45,59.1,101143,2011,Male,White,2y all,337
Alabama,4y bach,4233,23.3,Alabama,AL,Public,4-year,2011,Both Gender,Unspecified,Kentucky,KY,Private for-profit,2-year,7,76.1,41.4,Arkansas,9754,23.8,19.6,8908,Conway,Arkansas,4-year,Public,Masters Colleges and Universities--larger programs,www.uca.edu,106704,1070,65,20.5,45,69.8,101143,2011,Female,White,2y all,67
Alabama,4y bach,55,39.9,Alabama,AL,Public,4-year,2011,Female,Asian,Louisiana,LA,Public,4-year,14,72.6,18.4,Arkansas,827,16.1,19.4,742,Conway,Arkansas,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.cbc.edu,106713,974,21,18.9,12,67.3,101143,2011,Both Gender,Black,2y all,197
Alabama,4y bach,7,11.5,Alabama,AL,Public,4-year,2011,Female,American Indian,Louisiana,LA,Private not-for-profit,4-year,9,80.2,19,Arkansas,1597,20.4,23.6,1011,De Queen,Arkansas,2-year,Public,Associates--Public 2-year colleges under 4-year universities,www.cccua.edu/,106795,0,0,17.8,79,59,101143,2011,Male,Black,2y all,241
Alabama,4y bach,413,14.5,Alabama,AL,Public,4-year,2011,Female,Black,Louisiana,LA,Private for-profit,4-year,4,63.5,26.7,Arkansas,200,15.3,19.4,147,Paragould,Arkansas,4-year,Private not-for-profit,Associates--Private Not-for-profit 4-year Primarily Associates,www.crc.edu/,106810,0,0,0,0,66.1,101143,2011,Female,Black,2y all,150
Alabama,4y bach,41,28.7,Alabama,AL,Public,4-year,2011,Female,Hispanic,Louisiana,LA,Public,2-year,16,43.8,21.9,Arkansas,1386,33.1,23.6,919,Forrest City,Arkansas,2-year,Public,Associates--Public Rural-serving Small,www.eacc.edu,106883,0,0,7.7,39,45.2,101143,2011,Both Gender,Hispanic,2y all,235
Alabama,4y bach,2234,34.9,Alabama,AL,Public,4-year,2011,Female,White,Louisiana,LA,Private not-for-profit,2-year,2,0,16.7,Arkansas,3246,22.9,23.6,2237,Hot Springs,Arkansas,2-year,Public,Associates--Public Rural-serving Medium,www.npcc.edu,106980,0,0,11.4,59,48.7,101143,2011,Male,Hispanic,2y all,111
Alabama,4y bach,2810,28.3,Alabama,AL,Public,4-year,2011,Female,Unspecified,Louisiana,LA,Private for-profit,2-year,11,77.3,28.9,Arkansas,1353,26.1,23.6,1051,Batesville,Arkansas,2-year,Public,Associates--Public 2-year colleges under 4-year universities,www.uaccb.edu,106999,0,0,10.3,54,47.7,101143,2011,Female,Hispanic,2y all,78
Alabama,4y bach,28,21.2,Alabama,AL,Public,4-year,2011,Male,Asian,Maine,ME,Public,4-year,8,62.5,21.4,Arkansas,4428,19.8,19.4,4300,Searcy,Arkansas,4-year,Private not-for-profit,Masters Colleges and Universities--larger programs,www.harding.edu,107044,1139,74,40.4,46,82.3,101143,2011,Both Gender,American Indian,2y all,147
Alabama,4y bach,9,17.3,Alabama,AL,Public,4-year,2011,Male,American Indian,Maine,ME,Private not-for-profit,4-year,11,84.7,22,Arkansas,3199,14.9,19.6,3197,Arkadelphia,Arkansas,4-year,Public,Masters Colleges and Universities--medium programs,www.hsu.edu,107071,1011,45,13.6,24,57.2,101143,2011,Male,American Indian,2y all,105
Alabama,4y bach,144,7,Alabama,AL,Public,4-year,2011,Male,Black,Maine,ME,Private for-profit,4-year,1,50.1,22.3,Arkansas,1431,20.8,19.4,1438,Conway,Arkansas,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.hendrix.edu,107080,1267,89,63.3,80,87.8,101143,2011,Female,American Indian,2y all,274
Alabama,4y bach,34,22.8,Alabama,AL,Public,4-year,2011,Male,Hispanic,Maine,ME,Public,2-year,7,42,22.1,Arkansas,2080,27.7,19.4,1752,Siloam Springs,Arkansas,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.jbu.edu,107141,1144,75,55.4,71,82.4,101143,2011,Both Gender,Asian,2y all,148
Alabama,4y bach,1164,21.5,Alabama,AL,Public,4-year,2011,Male,White,Maine,ME,Private not-for-profit,2-year,1,2,50.9,Arkansas,1793,11.2,23.6,1217,West Memphis,Arkansas,2-year,Public,Associates--Public Suburban-serving Single Campus,www.midsouthcc.edu,107318,0,0,2.5,7,40,101143,2011,Male,Asian,2y all,362
Alabama,4y bach,1423,17.3,Alabama,AL,Public,4-year,2011,Male,Unspecified,Maine,ME,Private for-profit,2-year,1,0,30.2,Arkansas,1425,23.6,23.6,1149,Blytheville,Arkansas,2-year,Public,Associates--Public Rural-serving Medium,www.anc.edu,107327,0,0,20.4,85,56.7,101143,2011,Female,Asian,2y all,163
Alabama,4y bach,102,32.9,Alabama,AL,Public,4-year,2012,Both Gender,Asian,Maryland,MD,Public,4-year,12,45.3,23.8,Arkansas,2167,26.5,23.6,1744,Harrison,Arkansas,2-year,Public,Associates--Public Rural-serving Medium,www.northark.edu,107460,0,0,12.1,62,50.8,101143,2012,Both Gender,Unspecified,2y all,81
Alabama,4y bach,29,20.6,Alabama,AL,Public,4-year,2012,Both Gender,American Indian,Maryland,MD,Private not-for-profit,4-year,16,78.5,22.4,Arkansas,1543,18.9,19.4,1536,Arkadelphia,Arkansas,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.obu.edu,107512,1090,62,48.1,59,76.3,101143,2012,Male,Unspecified,2y all,363
Alabama,4y bach,556,10.5,Alabama,AL,Public,4-year,2012,Both Gender,Black,Maryland,MD,Private for-profit,4-year,4,74,23.4,Arkansas,1501,33.4,23.6,923,Malvern,Arkansas,2-year,Public,Associates--Public Rural-serving Small,www.coto.edu,107521,0,0,9.3,49,48.7,101143,2012,Female,Unspecified,2y all,129
Alabama,4y bach,140,34.7,Alabama,AL,Public,4-year,2012,Both Gender,Hispanic,Maryland,MD,Public,2-year,16,36.6,17.6,Arkansas,1489,23.2,23.6,1251,Melbourne,Arkansas,2-year,Public,Associates--Public Rural-serving Small,www.ozarka.edu,107549,0,0,13.1,66,53.8,101143,2012,Both Gender,White,2y all,85
Alabama,4y bach,3864,31.3,Alabama,AL,Public,4-year,2012,Both Gender,White,Maryland,MD,Private not-for-profit,2-year,0,0,0,Arkansas,585,14.9,19.4,598,Clarksville,Arkansas,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.ozarks.edu,107558,1057,51,34.3,36,69.4,101143,2012,Male,White,2y all,202
Alabama,4y bach,4832,24.9,Alabama,AL,Public,4-year,2012,Both Gender,Unspecified,Maryland,MD,Private for-profit,2-year,4,0,38.6,Arkansas,2149,31.6,23.6,1705,Morrilton,Arkansas,2-year,Public,Associates--Public 2-year colleges under 4-year universities,www.uaccm.edu,107585,930,71,14.3,70,54.7,101143,2012,Female,White,2y all,376
Alabama,4y bach,56,36.1,Alabama,AL,Public,4-year,2012,Female,Asian,Massachusetts,MA,Public,4-year,13,64.9,20.9,Arkansas,556,17.4,19.4,624,Little Rock,Arkansas,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.philander.edu,107600,0,0,20.2,14,54.3,101143,2012,Both Gender,Black,2y all,350
Alabama,4y bach,15,21.7,Alabama,AL,Public,4-year,2012,Female,American Indian,Massachusetts,MA,Private not-for-profit,4-year,63,82.7,22.3,Arkansas,2029,19.7,23.6,1151,Helena,Arkansas,2-year,Public,Associates--Public 2-year colleges under 4-year universities,www.pccua.edu,107619,0,0,14.2,70,55.7,101143,2012,Male,Black,2y all,373
Alabama,4y bach,414,13.3,Alabama,AL,Public,4-year,2012,Female,Black,Massachusetts,MA,Private for-profit,4-year,5,79.1,27.1,Arkansas,1601,27.6,23.6,1251,Pine Bluff,Arkansas,2-year,Public,Associates--Public Rural-serving Medium,www.seark.edu,107637,0,0,12.5,64,45.2,101143,2012,Female,Black,2y all,214
Alabama,4y bach,92,39,Alabama,AL,Public,4-year,2012,Female,Hispanic,Massachusetts,MA,Public,2-year,16,39.4,16.9,Arkansas,10527,25,23.6,8396,North Little Rock,Arkansas,2-year,Public,Associates--Public Urban-serving Single Campus,www.pulaskitech.edu,107664,0,0,4.9,22,51.5,101143,2012,Both Gender,Hispanic,2y all,181
Alabama,4y bach,2523,37.3,Alabama,AL,Public,4-year,2012,Female,White,Massachusetts,MA,Private not-for-profit,2-year,2,6.4,59.9,Arkansas,1460,32.5,23.6,1054,Hope,Arkansas,2-year,Public,Associates--Public 2-year colleges under 4-year universities,www.uacch.edu,107725,0,0,13.1,66,52.9,101143,2012,Male,Hispanic,2y all,345
Alabama,4y bach,3183,29.7,Alabama,AL,Public,4-year,2012,Female,Unspecified,Massachusetts,MA,Private for-profit,2-year,1,0,56.7,Arkansas,957,23.8,23.6,636,Mena,Arkansas,2-year,Public,Associates--Public Rural-serving Small,www.rmcc.edu,107743,0,0,11.1,58,60.1,101143,2012,Female,Hispanic,2y all,231
Alabama,4y bach,46,29.7,Alabama,AL,Public,4-year,2012,Male,Asian,Michigan,MI,Public,4-year,16,69.7,21.3,Arkansas,574,19.3,19.4,516,Walnut Ridge,Arkansas,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.wbcoll.edu,107877,1001,29,24.2,19,58.8,101143,2012,Both Gender,American Indian,2y all,176
Alabama,4y bach,14,19.4,Alabama,AL,Public,4-year,2012,Male,American Indian,Michigan,MI,Private not-for-profit,4-year,39,51.1,24.2,Arkansas,1632,27,23.6,1310,El Dorado,Arkansas,2-year,Public,Associates--Public Rural-serving Small,www.southark.edu,107974,0,0,5.2,25,50.6,101143,2012,Male,American Indian,2y all,390
